id,lat,lon,name,num_arribos,num_retiros,act
247,19.432276,-99.18064,E247 HERSCHEL-ROUSSEAU ,904.0,908.0,1812.0
248,19.43175,-99.177399,248 SHAKESPEARE-LAFAYETTE ,1393.0,1496.0,2889.0
249,19.429876999999998,-99.17756899999999,249 SHAKESPEARE-DARWIN ,1021.0,1136.0,2157.0
250,19.429057,-99.17966,250 DARWIN-MARIANO ESCOBEDO ,1358.0,1424.0,2782.0
251,19.429261,-99.17538,251 GOETHE-DARWIN ,967.0,1164.0,2131.0
252,19.427575,-99.17702,252 VICTOR HUGO-SHAKESPEARE ,970.0,1046.0,2016.0
253,19.425835,-99.177924,253 DANTE-TOLSTOI ,1813.0,1832.0,3645.0
254,19.43935,-99.16006999999999,254 ALFONSO HERRERA-MIGUEL SHULTZ ,1938.0,1882.0,3820.0
255,19.437159,-99.161808,255 JOSE ROSAS MORENO-GUILLERMO PRIETO ,1666.0,1575.0,3241.0
256,19.4372,-99.15816,256 GÓMEZ FARÍAS-SADI CARNOT ,1676.0,1933.0,3609.0
257,19.4338,-99.16622,E257 MANUEL MARIA CONTRERAS-VILLALONGIN ,1095.0,1136.0,2231.0
258,19.4167,-99.1791,258 CIRCUITO INTERIOR-JUAN ESCUTIA ,1452.0,1671.0,3123.0
259,19.43757,-99.15468,259 TÓMAS ALVA EDISON-PONCIANO ARRIAGA ,1126.0,1218.0,2344.0
260,19.435354,-99.14774200000001,E260 AV JUAREZ-BALDERAS ,1034.0,992.0,2026.0
261,19.42495,-99.17246,261 PASEO DE LA REFORMA - RÍO DE LA PLATA,1095.0,978.0,2073.0
262,19.43693,-99.13395,262 REPUBLICA DE CUBA-REPUBLICA DE BRASIL ,688.0,541.0,1229.0
263,19.436273999999997,-99.158425,263 SADI CARNOT-GÓMEZ FARIAS ,869.0,948.0,1817.0
264,19.440985,-99.152935,264 HÉROES FERROCARRILEROS-AV. CENTRAL,795.0,786.0,1581.0
265,19.440839,-99.152265,265 HÉROES FERROCARRILEROS-JESÚS GARCIA,1119.0,1023.0,2142.0
266,19.444031,-99.152187,266 AV. JESÚS GARCIA-CARLOS J. MENESES ,7616.0,4724.0,12340.0
267,19.443735,-99.152203,267 AV. JESÜS GARCÏA-CARLOS J. MENESES,3760.0,1732.0,5492.0
268,19.442467,-99.151658,268 LUIS DONALDO COLOSIO-AV.JESÚS GARCÍA ,767.0,763.0,1530.0
269,19.442448000000002,-99.151586,269 LUIS DONALDO COLOSIO-ALDAMA ,598.0,661.0,1259.0
270,19.43676,-99.15387,270 DE LA REPUBLICA-PONCIANO ARRIAGA ,2871.0,3052.0,5923.0
271,19.443928,-99.152525,271 AV. CENTRAL-J. MENESES ,4997.0,6903.0,11900.0
272,19.443556,-99.152556,272 AV. CENTRAL-J. MENESES ,1966.0,2620.0,4586.0
273,19.442707000000002,-99.152956,273 LUIS DONALDO COLOSIO-AV. CENTRAL,886.0,676.0,1562.0
274,19.442772,-99.153289,274 LUIS DONALDO COLOSIO-AV INSURGENTES NORTE ,1552.0,1268.0,2820.0
275,19.441062,-99.153164,275 HÉROES FERROCARRILEROS-AV. INSURGENTES NORTE,537.0,626.0,1163.0
276,19.401985999999997,-99.156366,276 ANAXÁGORAS-OBRERO MUNDIAL,1915.0,1766.0,3681.0
277,19.401807,-99.15909,277 AMPLIACIÓN TONALÁ-OBRERO MUNDIAL,1152.0,1116.0,2268.0
278,19.40071,-99.163831,278 MIER Y PESADO-OBRERO MUNDIAL,907.0,852.0,1759.0
279,19.399908,-99.16655300000001,279 LA MORENA-PROVIDENCIA,499.0,577.0,1076.0
280,19.4015,-99.156406,280 ANAXÁGORAS-OBRERO MUNDIAL,1874.0,1435.0,3309.0
281,19.398532,-99.157308,281 PITÁGORAS-LA MORENA,1287.0,1212.0,2499.0
282,19.398692,-99.161273,282 LA MORENA-EJE 2 PONIENTE GABRIEL MANCERA,864.0,914.0,1778.0
283,19.39827,-99.167383,283 AV. COYOACÁN-RAFAEL DONDE,515.0,535.0,1050.0
284,19.397693,-99.17298100000001,284 DAKOTA-VERMONT,913.0,869.0,1782.0
285,19.399794600000003,-99.17751779999999,285 12 DE OCTUBRE-MINERIA,698.0,905.0,1603.0
286,19.399201,-99.17994300000001,286 13 DE SEPTIEMBRE-AVENIDA PATRIOTISMO,1608.0,1895.0,3503.0
287,19.398946,-99.183254,287 13 DE SEPTIEMBRE-PUENTE DE LA MORENA,625.0,781.0,1406.0
288,19.396333,-99.183575,288 11 DE ABRIL-AVENIDA 2,1037.0,1172.0,2209.0
289,19.397308,-99.174548,289 CHICAGO-YOSEMITE,358.0,414.0,772.0
290,19.396333,-99.172667,290 YOSEMITE-COLORADO,1062.0,786.0,1848.0
291,19.397651,-99.169946,291 MAGDALENA-DIVISIÓN DEL NORTE,1882.0,1837.0,3719.0
292,19.396917000000002,-99.166264,292 ADOLFO PRIETO-EJE 4 SUR XOLA,1401.0,1200.0,2601.0
293,19.397373,-99.164598,293 MIER Y PESADO-EJE 4 SUR XOLA,872.0,886.0,1758.0
294,19.396513,-99.160924,294 NICOLÁS SAN JUAN-EJE 4 SUR XOLA,676.0,647.0,1323.0
295,19.396328,-99.156871,295 ANAXÁGORAS-EJE 4 SUR XOLA,3145.0,2879.0,6024.0
296,19.394282999999998,-99.15875600000001,E296 DIAGONAL SAN ANTONIO-ENRIQUE RÉBSAMEN,589.0,584.0,1173.0
297,19.394412,-99.158907,297 DIAGONAL SAN ANTONIO-ENRIQUE RÉBSAMEN,1529.0,1426.0,2955.0
298,19.394073000000002,-99.16214000000001,298 ROMERO DE TERREROS-GABRIEL MANCERA,753.0,847.0,1600.0
299,19.394601,-99.165054,299 ROMERO DE TERREROS-MIER Y PESADO,1221.0,1197.0,2418.0
300,19.393268,-99.16833299999999,E300 PROVIDENCIA -LUZ SAVIÑON,719.0,756.0,1475.0
301,19.393807000000002,-99.171133,301 LUZ SAVIÑÓN-MAGDALENA,1430.0,1474.0,2904.0
302,19.393832,-99.17146600000001,302 LUZ SAVIÑON-MAGDALENA,2007.0,1702.0,3709.0
303,19.394842,-99.173025,303 MONTESITO-AV. INSURGENTES,1195.0,833.0,2028.0
304,19.395042999999998,-99.17382099999999,304 MONTESITO-DAKOTA,932.0,878.0,1810.0
305,19.394693,-99.175531,305 AVENIDA DEL PARQUE-ARIZONA,2386.0,2226.0,4612.0
306,19.393698999999998,-99.175664,306 DAKOTA-FILADELFIA,1055.0,996.0,2051.0
307,19.393701,-99.175834,307 MINESOTA-DAKOTA,517.0,589.0,1106.0
308,19.393594,-99.178072,308 NUEVA YORK-ARIZONA,657.0,712.0,1369.0
309,19.393162,-99.17956,309 PENNSYLVANIA-ARIZONA,844.0,930.0,1774.0
310,19.395319,-99.181733,310 CALLE 1-AV. PATRIOTISMO,1423.0,1634.0,3057.0
311,19.393665,-99.18539100000001,311 CALLE 5-AVENIDA REVOLUCIÓN,281.0,427.0,708.0
312,19.392634,-99.183737,312 AVENIDA 2-CALLE 7,1018.0,1013.0,2031.0
313,19.391431,-99.178989,313 PENNSYLVANIA-OKLAHOMA,605.0,744.0,1349.0
314,19.391647,-99.17733100000001,314 NUERVA YORK-LOUISIANA,666.0,740.0,1406.0
315,19.391472,-99.1736,315 ALABAMA-MONTANA,783.0,604.0,1387.0
316,19.391056,-99.1712,316 SAN FRANCISCO-CONCEPCIÓN BEISTEGUI,1100.0,894.0,1994.0
317,19.391455999999998,-99.166157,317 AVENIDA COYOACÁN-TORRES ADALID,1739.0,1635.0,3374.0
318,19.392249,-99.16412700000001,318 LUZ SAVIÑÓN-AMORES,616.0,772.0,1388.0
319,19.391991,-99.162684,319 DIAGONAL SAN ANTONIO-LUZ SAVIÑON,729.0,1035.0,1764.0
320,19.391323,-99.15935999999999,320 ENRIQUE RÉBSAMEN-LUZ SAVIÑON,736.0,975.0,1711.0
321,19.389477,-99.157513,321 TORRES ADALID-ANAXÁGORAS,1759.0,1612.0,3371.0
322,19.388528,-99.160616,322 HERIBERTO FRÍAS-CONCEPCIÓN BEISTEGUI,546.0,575.0,1121.0
323,19.389026,-99.163403,323 CONCEPCIÓN BEISTEGUI-GABRIEL MANCERA,861.0,871.0,1732.0
324,19.3872468,-99.1656554,324 AMORES-AVENIDA EUGENIA,673.0,707.0,1380.0
325,19.3881779,-99.16968940000001,325 PROVIDENCIA -AVENIDA DEL VALLE,898.0,946.0,1844.0
326,19.388978,-99.174811,326 EUGENIA-NEBRASKA,1707.0,1169.0,2876.0
327,19.38885,-99.17772,E327 GEORGIA -PENNSYLVANIA,616.0,636.0,1252.0
328,19.392585999999998,-99.184742,328 AVENIDA 1-CALLE 7,717.0,956.0,1673.0
329,19.390306,-99.184812,329 CALLE 13-AVENIDA 1,1226.0,1475.0,2701.0
330,19.389357999999998,-99.182606,330 CALLE 15-AVENIDA PATRIOTISMO,385.0,637.0,1022.0
331,19.388547,-99.183971,331 AVENIDA 2-CALLE 17,727.0,1074.0,1801.0
332,19.385507999999998,-99.183809,332 SUR DE CALLE 27-AVENIDA 3,405.0,650.0,1055.0
333,19.387624,-99.180978,333 GEORGIA -CAROLINA,476.0,715.0,1191.0
334,19.386568,-99.175089,334 NUEVA YORK-AV. INSURGENTES,1045.0,1073.0,2118.0
335,19.387003,-99.17350400000001,335 MAGDALENA-AMEYALCO,905.0,722.0,1627.0
336,19.385531,-99.169673,336 SAN BORJA-CDA. BARTOLOCHE,708.0,699.0,1407.0
337,19.384849,-99.16704,337 SAN BORJA-MARTÍN MENLALDE,1239.0,1219.0,2458.0
338,19.384249,-99.163273,338 NICOLAS SAN JUAN-SAN BORJA,851.0,844.0,1695.0
339,19.386032,-99.16054799999999,339 ENRIQUE RÉBSAMEN-AVENIDA EUGENIA,392.0,544.0,936.0
340,19.385571,-99.158188,340 ANAXÁGORAS-AVENIDA EUGENIA,1650.0,1659.0,3309.0
341,19.382851000000002,-99.158204,341 SAN BORJA-AVENIDA CUAUHTEMOC,996.0,1033.0,2029.0
342,19.381076,-99.15945500000001,342 ANAXÁGORAS-ANGEL URRAZA EJE 6 SUR,691.0,654.0,1345.0
343,19.384099,-99.160826,343 ENRIQUE RÉBSAMEN-DIVISIÓN DEL NORTE,437.0,536.0,973.0
344,19.382107,-99.162243,344 HERIBERTO FRÍAS-ANGEL URRAZA EJE 6 SUR,332.0,352.0,684.0
345,19.384498,-99.172223,345 MIRAFLORES-PATRICIO SANZ,561.0,578.0,1139.0
346,19.385019,-99.174077,346 SAN FRANCISCO-SANTA MARGARITA,452.0,492.0,944.0
347,19.384377999999998,-99.176097,347 PENNSYLVANIA-MAXIMINO AVILA CAMACHO,873.0,896.0,1769.0
348,19.385365,-99.178216,348 INDIANA-AVENIDA SAN ANTONIO,476.0,545.0,1021.0
349,19.385688000000002,-99.18085699999999,349 AUGUSTO RODIN-AVENIDA SAN ANTONIO,375.0,556.0,931.0
350,19.384062,-99.18148199999999,350 JOSE CLEMENTE OROZCO-CORREGGIO,296.0,406.0,702.0
351,19.385751000000006,-99.186297,351 CALLE 27-AVENIDA REVOLUCIÓN,1046.0,1133.0,2179.0
352,19.384114,-99.185447,352 TINTORETO-GIORGINE,757.0,931.0,1688.0
353,19.382168,-99.17880799999999,353 CAROLINA-HOLBEIN,247.0,363.0,610.0
354,19.381664999999998,-99.17668499999999,354 BOSTON-AV. INSURGENTES,651.0,690.0,1341.0
355,19.38205,-99.173291,355 CALIFORNIA-SACRAMENTO,435.0,454.0,889.0
356,19.381292000000002,-99.170171,356 MATIAS ROMERO -ADOLFO PRIETO,1196.0,1197.0,2393.0
357,19.380598000000006,-99.1669248,357 MATIAS ROMERO -AMORES,956.0,1007.0,1963.0
358,19.380167999999998,-99.164222,358 NICOLAS SAN JUAN-MATIAS ROMERO ,623.0,636.0,1259.0
359,19.379269,-99.161169,359 MATIAS ROMERO -PESTALLOZZI,1341.0,1433.0,2774.0
360,19.379027899999997,-99.1628259,E360 HERIBERTO FRÍAS-MATIAS ROMERO,451.0,450.0,901.0
361,19.380709,-99.17508000000001,361 PORFIRIO DÍAZ-CAPULÍN,480.0,421.0,901.0
362,19.382207,-99.181043,362 AUGUSTO RODIN-ALBERTO BALDERAS,295.0,435.0,730.0
363,19.380813,-99.183851,363 HOLBEIN-PAULO UCELLO,888.0,1087.0,1975.0
364,19.383063,-99.185858,364 BOTICHELLI-CDA. DE GIORGONE,355.0,517.0,872.0
365,19.381117,-99.186687,365 HOLBEIN-AVENIDA REVOLUCIÓN,969.0,967.0,1936.0
366,19.378345,-99.181973,366 PORFIRIO DÍAZ-AUGUSTO RODÍN,575.0,688.0,1263.0
367,19.37946,-99.181632,367 BOSTON -AUGUSTO RODÍN,291.0,393.0,684.0
368,19.379246,-99.179344,368 PORFIRIO DÍAZ-CINCINATTI ,294.0,391.0,685.0
369,19.379884,-99.17747800000001,369 PORFIRIO DÍAZ-AV. INSURGENTES,1442.0,1379.0,2821.0
370,19.378818,-99.177054,370 TLACOQUEMECATL-AV. INSURGENTES,734.0,604.0,1338.0
371,19.378542000000003,-99.174328,371 TLACOQUEMECATL-CAPULIN,688.0,727.0,1415.0
372,19.37797,-99.170289,372 DR. ROBERTO GAYOL-TLACOQUEMECATL,1579.0,1456.0,3035.0
373,19.377968,-99.166663,373 PILARES-GABRIEL MANCERA,637.0,655.0,1292.0
374,19.376964,-99.161116,374 PITÁGORAS-PILARES,908.0,823.0,1731.0
375,19.376865,-99.15881800000001,375 TENAYUCA-DIVISIÓN DEL NORTE,676.0,591.0,1267.0
376,19.375442,-99.16159499999999,376 PITÁGORAS-AV. UNIVERSIDAD,290.0,340.0,630.0
377,19.375394,-99.16375,377 HERIBERTO FRÍAS-MIGUEL LAURENT,888.0,790.0,1678.0
378,19.375823,-99.168076,378 MIGUEL LAURENT-AMORES,388.0,382.0,770.0
379,19.375751,-99.17084,379 DR. ROBERTO GAYOL-MIGUEL LAURENT,417.0,467.0,884.0
380,19.374876,-99.173512,380 MORAS-SAN LORENZO,495.0,546.0,1041.0
381,19.375541000000002,-99.177894,381 SAN LORENZO-MANZANAS,425.0,513.0,938.0
382,19.375591,-99.178084,382 SAN LORENZO-AV. INSURGENTES,300.0,456.0,756.0
383,19.375764,-99.181527,383 LUIS CARACCI-2DA. LUIS CARACCI,336.0,459.0,795.0
384,19.375873000000002,-99.185583,384 EMPRESA-POUSSIN,1532.0,1772.0,3304.0
385,19.375651,-99.18558,385 POUSSIN-EMPRESA,1229.0,1394.0,2623.0
386,19.37484,-99.185846,386 POUSSIN-DONATELLO,878.0,1096.0,1974.0
387,19.37455556,-99.18050556,387 CADIZ-EMPRESA,558.0,722.0,1280.0
388,19.373038,-99.18135500000001,388 VALENCIA-MALAGA,214.0,231.0,445.0
389,19.373528,-99.179356,389 SANTANDER-FELIX CUEVAS,1112.0,1161.0,2273.0
390,19.373228,-99.17826,390 OSO-FELIX CUEVAS,2819.0,2949.0,5768.0
391,19.373142,-99.178283,E391 OSO-FELIX CUEVAS,769.0,732.0,1501.0
392,19.373006699999998,-99.1747749,392 PATRICIO SANZ-FELIX CUEVAS,1225.0,1090.0,2315.0
393,19.372795999999997,-99.172558,393 ADOLFO PRIETO-FELIX CUEVAS,893.0,982.0,1875.0
394,19.372436999999998,-99.171592,394 DR. ROBERTO GAYOL-FELIX CUEVAS,922.0,962.0,1884.0
395,19.373742,-99.169814,395 SAN LORENZO-CALLEJÓN MARTÍN MENLALDE,567.0,529.0,1096.0
396,19.371554,-99.170187,396 MARTÍN MENLALDE-FELIX CUEVAS,992.0,1003.0,1995.0
397,19.373194,-99.167247,397 SAN LORENZO-GABRIEL MANCERA,621.0,658.0,1279.0
398,19.371029999999998,-99.16566,398 SANCHEZ AZCONA-FELIX CUEVAS,1934.0,1988.0,3922.0
399,19.372407,-99.164519,399 HERIBERTO FRÍAS-SAN LORENZO,559.0,494.0,1053.0
400,19.3726458,-99.1642743,400 SAN LORENZO-HERIBERTO FRIAS,529.0,492.0,1021.0
401,19.372147000000002,-99.16158,401 SAN LORENZO-AVENIDA CUAUHTEMOC,476.0,395.0,871.0
402,19.370945199999998,-99.1587223,402 UXMAL-MUNICIPIO LIBRE,998.0,1074.0,2072.0
403,19.371371,-99.15863900000001,403 UXMAL-MUNICIPIO LIBRE,140.0,228.0,368.0
404,19.373813000000002,-99.157387,404 MIGUEL LAURENT-AVENIDA DIVISIÓN DEL NORTE,1058.0,922.0,1980.0
405,19.370619,-99.156626,405 DIVISIÓN DEL NORTE-MUNICIPIO LIBRE,840.0,804.0,1644.0
406,19.367831,-99.163261,406 PARROQUIA AV. MEXICO-COYOACAN,240.0,384.0,624.0
407,19.367294,-99.158694,407 PROL. XOCHICALCO-GENERAL EMILIANO ZAPATA,320.0,335.0,655.0
408,19.366770000000002,-99.15684300000001,408 PROLONGACIÓN PETÉN-GENERAL EMILIANO ZAPATA,364.0,316.0,680.0
409,19.365102,-99.155499,409 AZORES-DIVISIÓN DEL NORTE,415.0,297.0,712.0
410,19.36564,-99.158063,410 PROLONGACIÓN TAJÍN-PROLONGACIÓN REPÚBLICAS,130.0,88.0,218.0
411,19.367864,-99.16362600000001,411 PARROQUIA-AVENIDA MÉXICO-COYOACAN,98.0,163.0,261.0
412,19.3684182,-99.1654145,412 PARROQUIA-AVENIDA UNIVERSIDAD,711.0,612.0,1323.0
413,19.369782,-99.171906,413 PARROQUIA-AVENIDA COYOACÁN,509.0,578.0,1087.0
414,19.370186999999998,-99.173712,414 PARROQUIA-JOSÉ IGNACIO BARTOLACHE,479.0,509.0,988.0
415,19.371498000000006,-99.17602,415 SAN FRANCISCO-PARROQUÍA,407.0,391.0,798.0
416,19.371308,-99.177607,416 RECREO-PARROQUÍA,370.0,498.0,868.0
417,19.373262,-99.184333,417 GOYA-AUGUSTO RODÍN,231.0,400.0,631.0
418,19.371152,-99.18303399999999,418 GALICIA-ACTIPAN,368.0,379.0,747.0
419,19.370606,-99.18150200000001,419 ACTIPAN-CADIZ,608.0,593.0,1201.0
420,19.369723,-99.17964,420 MARÍA LUZ BRINGAS-OSO,943.0,858.0,1801.0
421,19.369467,-99.179401,421 MARÍA LUZ BRINGAS-OSO,618.0,621.0,1239.0
422,19.368356,-99.177487,422 BUFALO-JOSÉ MARÍA RICO (EJE 8),247.0,341.0,588.0
423,19.367631,-99.175342,423 MORAS-JOSÉ MARÍA RICO (EJE 8),479.0,557.0,1036.0
424,19.367207999999998,-99.17053100000001,424 AMORES-JOSÉ MARÍA RICO (EJE 8),439.0,484.0,923.0
425,19.367086999999998,-99.16741,425 NICOLAS SAN JUAN-AVENIDA UNIVERSIDAD,1227.0,822.0,2049.0
426,19.365519,-99.16601700000001,426 CERRADA DE POPOCATEPETL-AV. POPOCATEPETL (EJE ,567.0,555.0,1122.0
427,19.365023,-99.162993,427 AVENIDA MÉXICO-COYOACAN-AV. POPOCATEPETL (EJE ,902.0,928.0,1830.0
428,19.363418,-99.160353,428 PROLONGACIÓN UXMAL-AV. POPOCATEPETL (EJE 8),464.0,444.0,908.0
429,19.363070999999998,-99.158292,429 PIRINEOS-AV. POPOCATEPETL (EJE 8),352.0,362.0,714.0
430,19.362139000000006,-99.154974,430 TRIPOLI-AV. POPOCATEPETL (EJE 8),876.0,574.0,1450.0
431,19.36145,-99.15822,431 BRUNO TRAVEN-PAZ MONTES DE OCA,574.0,564.0,1138.0
432,19.361296,-99.162581,432 CARRILLO PUERTO-AV. MÉXICO-COYOACÁN,890.0,774.0,1664.0
433,19.363557999999998,-99.170819,433 JOSE MARÍA OLLOQUI-LOPÉZ COSTILLA,843.0,845.0,1688.0
434,19.363741,-99.17126800000001,E434 JOSE MARÍA OLLOQUI-AMORES,420.0,380.0,800.0
435,19.365154,-99.17290600000001,435 RODRIGUEZ SARO-AVENIDA COYOACÁN,366.0,447.0,813.0
436,19.366217000000002,-99.177819,436 RODRIGUEZ SARO-BUFALLO,1023.0,844.0,1867.0
437,19.36480833,-99.17602222,437 MORAS-COMUNAL,585.0,597.0,1182.0
438,19.36479722,-99.17458333,438 ADOLFO PRIETO-JOSÉ MARÍA OLLOQUI,359.0,524.0,883.0
439,19.36218889,-99.17246667,439 AMORES-AVENIDA COYOACÁN,1003.0,1011.0,2014.0
440,19.36065,-99.168669,440 REAL DE MAYORAZGO-PUENTE XOCO,687.0,694.0,1381.0
441,19.361214999999998,-99.167527,441 PUENTE XOCO-REAL DE MAYORAZGO,241.0,177.0,418.0
442,19.359904999999998,-99.1653,442 REAL DE MAYORAZGO-AVENIDA MÉXICO-COYOACAN,0.0,0.0,0.0
443,19.359655,-99.162025,443 BRUNO TRAVEN-GOLONDRINAS,540.0,461.0,1001.0
444,19.359384,-99.159425,444 GENERAL MANUEL RINCÓN-AGUSTÍN GUTIERREZ,437.0,449.0,886.0
445,19.35827,-99.15610500000001,E445 RIFF-AVENIDA RIO CHURUBUSCO,268.0,211.0,479.0
446,19.3586,-99.156101,446 RIFF-AVENIDA RIO CHURUBUSCO,639.0,572.0,1211.0
447,19.418858,-99.176776,447 AGUSTÍN MELGAR-ZAMORA,1727.0,1638.0,3365.0
448,19.426610999999998,-99.14447,448 DR. ANDRADE - ARCOS DE BELÉN,1035.0,1020.0,2055.0
449,19.42018,-99.17439300000001,E449 ACAPULCO-PUEBLA,1389.0,1355.0,2744.0
450,19.43836,-99.152226,450 RAMOS ARIZPE-PUENTE DE ALVARADO,1199.0,1306.0,2505.0
451,19.42902,-99.20132199999999,451 CAMPOS ELÍSEOS-GOLDSMITH,672.0,1035.0,1707.0
452,19.435031,-99.179838,452 LEIBNITZ-AV. EJERCITO NACIONAL,942.0,1053.0,1995.0
453,19.424842,-99.203739,453 PEDREGAL-TEAPA,488.0,607.0,1095.0
454,19.425905,-99.204236,E454 MONTES URALES-MONTE PELVOUX,703.0,669.0,1372.0
455,19.426308,-99.20330200000001,455 PEDREGAL-FERROCARRIL DE CUERNAVACA,878.0,993.0,1871.0
456,19.427517,-99.208412,456 ALPES-MONTES ESCANDINAVOS,380.0,487.0,867.0
457,19.42703,-99.212845,E457 AV. PRADO NORTE-EXPLANADA,396.0,442.0,838.0
458,19.428679000000002,-99.20660500000001,458 MONTES URALES-VOLCÁN,643.0,696.0,1339.0
459,19.429243,-99.207267,E459 VOLCÁN-MONTES URALES,754.0,777.0,1531.0
460,19.437014,-99.207932,460 JUAN VÁZQUEZ DE MELLA-HOMERO,1234.0,1192.0,2426.0
461,19.440106,-99.210031,461 PRESA DON MARTÍN-BOULEVARD MIGUEL DE CERVANTES,718.0,1040.0,1758.0
462,19.442338,-99.205198,462 PRESA FALCÓN-DANXHÓ,542.0,656.0,1198.0
463,19.442338,-99.202492,463 LAGO ANDRÓMACO-LAGO ZURICH,1344.0,1360.0,2704.0
464,19.442421,-99.199838,E464 MATEO ALEMÁN-PROLONGACIÓN MOLIERE ,790.0,786.0,1576.0
465,19.445039,-99.194078,465 LAGUNA DE GINEBRA-LAGO WETTER,992.0,1030.0,2022.0
466,19.44269,-99.19083,466  LAGO ONEGA-LAGO LADOGA,553.0,717.0,1270.0
467,19.440399,-99.186784,E467  LAGO MAYOR-LAGO ALBERTO,561.0,649.0,1210.0
468,19.434182999999997,-99.173089,468 LAGO XOCHIMILCO-AV. EJÉRCITO NACIONAL,823.0,771.0,1594.0
469,19.434182999999997,-99.173089,E469 BAHÍA DE LA CONCEPCIÓN-BAHÍA DE TODOS LOS SAN,266.0,349.0,615.0
470,19.435039,-99.173879,470 BAHÍA DE LAS PALMAS-BAHÍA DE TODOS LOS SANTOS,1124.0,1095.0,2219.0
471,19.436287,-99.174888,471 BAHÍA DE CHACHALACAS-BAHÍA SANTA BÁRBARA ,943.0,939.0,1882.0
472,19.437667,-99.17711,E472 BAHÍA SANTA BÁRBARA-BAHÍA DE BALLENAS ,677.0,712.0,1389.0
473,19.438143,-99.17519,473 BAHÍA DEL ESPÍRITU SANTO-BAHÍA DE BANDERAS,643.0,706.0,1349.0
474,19.438984,-99.177549,474 BAHÍA DE SAN HIPÓLITO-BAHÍA DEL ESPÍRITU SANTO,1146.0,1262.0,2408.0
475,19.439249,-99.181065,475 LAGO MURITZ-LAGO ALBERTO,1615.0,1538.0,3153.0
476,19.442127,-99.184433,476 LAGO COMO-LAGUNA DE MAYRÁN,2158.0,2059.0,4217.0
477,19.440904999999997,-99.18174300000001,477 LAGO ISEO-LAGUNA DE MAYRÁN ,1004.0,863.0,1867.0
478,19.440818,-99.176961,478 LAGUNA DE MAYRÁN-LAGO CHALCO,849.0,1025.0,1874.0
479,19.444433,-99.179664,E479 LAGO MURITZ-AV. MARINA NACIONAL,556.0,499.0,1055.0
480,19.446073000000002,-99.18165400000001,480 LAGO ISEO-AV. MARINA NACIONAL,1152.0,1184.0,2336.0
